#Benchmark,Total DV-Inst,Total Inst,Total Cycles,Total cuops,Total buops,Total Branches,Total Loads,Total Stores,Total Wr Phi,Total Rd Phi,Total Phi,Tot PIRAT Acc,Total Phi/Accesses,RenameStalls,L1 Miss,L1 Hit,Avg Thread Occupancy,Warp Thru,Thru,Warp IPC,IPC,1T_IPC,Max Paths,branchnops,Bmispred,NoMispr,ParMispr,FullMispr,PIRATstalls,WAWstalls
fft,580658976,539695230,610786351,60825,87292,29997514,93759493,53740954,3877999,6,3878005,1033327270,3.752930e-01%,133310773,15385124,134260690,1.011551e+00,9.666448e-01,9.778100e-01,8.836072e-01,8.735176e-01,2.213092e-01,10,52663617,2186203.000000,29955296.000000,26466.000000,15753.000000,164,1683

