#Benchmark,Total DV-Inst,Total Inst,Total Cycles,Total cuops,Total buops,Total Branches,Total Loads,Total Stores,Total Wr Phi,Total Rd Phi,Total Phi,Tot PIRAT Acc,Total Phi/Accesses,RenameStalls,L1 Miss,L1 Hit,Avg Thread Occupancy,Warp Thru,Thru,Warp IPC,IPC,1T_IPC,Max Paths,branchnops,Bmispred,NoMispr,ParMispr,FullMispr,PIRATstalls,WAWstalls
kmeans,1556744234,1404214032,692580896,0,0,76862016,575858073,54184536,0,0,0,3055647480,0.000000e+00%,350240672,3136875,625645204,1.000000e+00,2.396222e+00,2.396222e+00,2.027509e+00,2.027509e+00,5.070176e-01,1,242416173,12947229.000000,76862016.000000,0.000000,0.000000,0,339994

