#Benchmark,Total DV-Inst,Total Inst,Total Cycles,Total cuops,Total buops,Total Branches,Total Loads,Total Stores,Total Wr Phi,Total Rd Phi,Total Phi,Tot PIRAT Acc,Total Phi/Accesses,RenameStalls,L1 Miss,L1 Hit,Avg Thread Occupancy,Warp Thru,Thru,Warp IPC,IPC,1T_IPC,Max Paths,branchnops,Bmispred,NoMispr,ParMispr,FullMispr,PIRATstalls,WAWstalls
pathfinder,49567675,198054369,122102700,419,3404,6193396,17343533,2476931,2735,1,2736,99091830,2.761075e-03%,112850565,2305344,76918199,3.997014e+00,4.060333e-01,1.622921e+00,1.622031e+00,4.058107e-01,1.013775e-01,5,27258,757.000000,6190029.000000,2983.000000,384.000000,56,257

