#Benchmark,Total DV-Inst,Total Inst,Total Cycles,Total cuops,Total buops,Total Branches,Total Loads,Total Stores,Total Wr Phi,Total Rd Phi,Total Phi,Tot PIRAT Acc,Total Phi/Accesses,RenameStalls,L1 Miss,L1 Hit,Avg Thread Occupancy,Warp Thru,Thru,Warp IPC,IPC,1T_IPC,Max Paths,branchnops,Bmispred,NoMispr,ParMispr,FullMispr,PIRATstalls,WAWstalls
volrend,52039607,51767881,26933262,25876,56627,4014504,11172078,2917576,397611,11547080,11944691,86770275,1.376588e+01%,14783476,1021792,14277043,1.099997e+00,1.947074e+00,2.141775e+00,1.922080e+00,1.747350e+00,1.786067e-01,9,4530107,598019.000000,3964518.000000,31691.000000,18295.000000,738177,29730

